IdAgente,IdeCnjUndCnm,CodigoMunicipio,DatInicioInterrupcao,QtdInterProgramada,QtdInterNaoProgramada,Faixa
63.0,13787.0,3515186.0,2023-12-15,0.0,1.0,16:30:00.0000000
63.0,13787.0,3515186.0,2023-12-15,0.0,1.0,17:00:00.0000000
63.0,13787.0,3515186.0,2023-12-15,0.0,1.0,17:30:00.0000000
63.0,13787.0,3515186.0,2023-12-15,0.0,1.0,18:00:00.0000000
63.0,13787.0,3515186.0,2023-12-15,0.0,1.0,18:30:00.0000000
63.0,13787.0,3515186.0,2023-12-16,0.0,44.0,07:00:00.0000000
63.0,13787.0,3515186.0,2023-12-16,0.0,44.0,07:30:00.0000000
63.0,13787.0,3515186.0,2023-12-16,0.0,44.0,08:00:00.0000000
63.0,13787.0,3515186.0,2023-12-16,0.0,44.0,08:30:00.0000000
63.0,13787.0,3515186.0,2023-12-16,0.0,44.0,09:00:00.0000000
63.0,13787.0,3515186.0,2023-12-16,0.0,44.0,09:30:00.0000000
63.0,13787.0,3515186.0,2023-12-16,0.0,44.0,10:00:00.0000000
63.0,13787.0,3515186.0,2023-12-16,0.0,44.0,10:30:00.0000000
63.0,13787.0,3515186.0,2023-12-16,0.0,44.0,11:00:00.0000000
63.0,13787.0,3515186.0,2023-12-16,0.0,43.0,14:00:00.0000000
63.0,13787.0,3515186.0,2023-12-16,0.0,43.0,14:30:00.0000000
63.0,13787.0,3515186.0,2023-12-16,0.0,43.0,15:00:00.0000000
63.0,13787.0,3515186.0,2023-12-16,0.0,5.0,19:00:00.0000000
63.0,13787.0,3515186.0,2023-12-16,0.0,5.0,19:30:00.0000000
63.0,13787.0,3515186.0,2023-12-16,0.0,5.0,20:00:00.0000000
63.0,13787.0,3515186.0,2023-12-16,0.0,5.0,20:30:00.0000000
63.0,13787.0,3515186.0,2023-12-16,0.0,5.0,21:00:00.0000000
63.0,13787.0,3515186.0,2023-12-16,0.0,5.0,21:30:00.0000000
63.0,13787.0,3515186.0,2023-12-16,0.0,5.0,22:00:00.0000000
63.0,13787.0,3515186.0,2023-12-17,0.0,1.0,00:30:00.0000000
63.0,13787.0,3515186.0,2023-12-17,0.0,1.0,01:00:00.0000000
63.0,13787.0,3515186.0,2023-12-17,0.0,1.0,01:30:00.0000000
63.0,13787.0,3515186.0,2023-12-17,0.0,1.0,02:00:00.0000000
63.0,13787.0,3515186.0,2023-12-17,0.0,1.0,02:30:00.0000000
63.0,13787.0,3515186.0,2023-12-17,0.0,1.0,03:00:00.0000000
63.0,13787.0,3515186.0,2023-12-17,0.0,1.0,03:30:00.0000000
63.0,13787.0,3515186.0,2023-12-17,0.0,1.0,04:00:00.0000000
63.0,13787.0,3515186.0,2023-12-17,0.0,1.0,04:30:00.0000000
63.0,13787.0,3515186.0,2023-12-17,0.0,1.0,05:00:00.0000000
63.0,13787.0,3515186.0,2023-12-17,0.0,1.0,05:30:00.0000000
63.0,13787.0,3515186.0,2023-12-17,0.0,1.0,06:00:00.0000000
63.0,13787.0,3515186.0,2023-12-17,0.0,1.0,06:30:00.0000000
63.0,13787.0,3515186.0,2023-12-17,0.0,1.0,07:00:00.0000000
63.0,13787.0,3515186.0,2023-12-17,0.0,1.0,07:30:00.0000000
63.0,13787.0,3515186.0,2023-12-17,0.0,6.0,08:00:00.0000000
63.0,13787.0,3515186.0,2023-12-17,0.0,6.0,08:30:00.0000000
63.0,13787.0,3515186.0,2023-12-17,0.0,5.0,09:00:00.0000000
63.0,13787.0,3515186.0,2023-12-17,0.0,5.0,09:30:00.0000000
63.0,13787.0,3515186.0,2023-12-17,0.0,5.0,10:00:00.0000000
63.0,13787.0,3515186.0,2023-12-17,0.0,5.0,10:30:00.0000000
63.0,13787.0,3515186.0,2023-12-18,0.0,49.0,04:30:00.0000000
63.0,13787.0,3515186.0,2023-12-18,0.0,49.0,05:00:00.0000000
63.0,13787.0,3515186.0,2023-12-18,0.0,49.0,05:30:00.0000000
63.0,13787.0,3515186.0,2023-12-18,0.0,49.0,06:00:00.0000000
63.0,13787.0,3515186.0,2023-12-18,0.0,49.0,06:30:00.0000000
63.0,13787.0,3515186.0,2023-12-18,0.0,49.0,07:00:00.0000000
63.0,13787.0,3515186.0,2023-12-18,0.0,49.0,07:30:00.0000000
63.0,13787.0,3515186.0,2023-12-18,0.0,49.0,08:00:00.0000000
63.0,13787.0,3515186.0,2023-12-18,0.0,49.0,08:30:00.0000000
63.0,13787.0,3515186.0,2023-12-18,69.0,0.0,09:00:00.0000000
63.0,13787.0,3515186.0,2023-12-18,166.0,0.0,09:30:00.0000000
63.0,13787.0,3515186.0,2023-12-18,166.0,0.0,10:00:00.0000000
63.0,13787.0,3515186.0,2023-12-18,166.0,0.0,10:30:00.0000000
63.0,13787.0,3515186.0,2023-12-18,166.0,0.0,11:00:00.0000000
63.0,13787.0,3515186.0,2023-12-18,166.0,0.0,11:30:00.0000000
63.0,13787.0,3515186.0,2023-12-18,166.0,0.0,12:00:00.0000000
63.0,13787.0,3515186.0,2023-12-18,166.0,0.0,12:30:00.0000000
63.0,13787.0,3515186.0,2023-12-18,166.0,0.0,13:00:00.0000000
63.0,13787.0,3515186.0,2023-12-18,166.0,0.0,13:30:00.0000000
63.0,13787.0,3515186.0,2023-12-18,69.0,0.0,14:00:00.0000000
63.0,13787.0,3515186.0,2023-12-18,69.0,0.0,14:30:00.0000000
63.0,13787.0,3515186.0,2023-12-18,69.0,0.0,15:00:00.0000000
63.0,13787.0,3515186.0,2023-12-18,69.0,0.0,15:30:00.0000000
63.0,13787.0,3515186.0,2023-12-18,69.0,0.0,16:00:00.0000000
63.0,13787.0,3515186.0,2023-12-18,69.0,17.0,16:30:00.0000000
63.0,13787.0,3515186.0,2023-12-18,69.0,17.0,17:00:00.0000000
63.0,13787.0,3515186.0,2023-12-18,0.0,17.0,17:30:00.0000000
63.0,13787.0,3515186.0,2023-12-18,0.0,17.0,18:00:00.0000000
63.0,13787.0,3515186.0,2023-12-18,0.0,17.0,18:30:00.0000000
63.0,13787.0,3515186.0,2023-12-18,0.0,17.0,19:00:00.0000000
63.0,13787.0,3515186.0,2023-12-18,0.0,17.0,19:30:00.0000000
63.0,13787.0,3515186.0,2023-12-18,0.0,1.0,23:00:00.0000000
63.0,13787.0,3515186.0,2023-12-18,0.0,1.0,23:30:00.0000000
63.0,13787.0,3515186.0,2023-12-19,0.0,1.0,13:00:00.0000000
63.0,13787.0,3515186.0,2023-12-19,0.0,1.0,13:30:00.0000000
63.0,13787.0,3515186.0,2023-12-19,0.0,2.0,14:00:00.0000000
63.0,13787.0,3515186.0,2023-12-19,0.0,2.0,14:30:00.0000000
63.0,13787.0,3515186.0,2023-12-19,0.0,2.0,15:00:00.0000000
63.0,13787.0,3515186.0,2023-12-19,0.0,2.0,15:30:00.0000000
63.0,13787.0,3515186.0,2023-12-19,0.0,2.0,16:00:00.0000000
63.0,13787.0,3515186.0,2023-12-19,0.0,2.0,16:30:00.0000000
63.0,13787.0,3515186.0,2023-12-19,0.0,2.0,17:00:00.0000000
63.0,13787.0,3515186.0,2023-12-19,0.0,3.0,17:30:00.0000000
63.0,13787.0,3515186.0,2023-12-19,0.0,2.0,18:00:00.0000000
63.0,13787.0,3515186.0,2023-12-19,0.0,1.0,18:30:00.0000000
63.0,13787.0,3515186.0,2023-12-19,0.0,1.0,19:00:00.0000000
63.0,13787.0,3515186.0,2023-12-19,0.0,1.0,19:30:00.0000000
63.0,13787.0,3515186.0,2023-12-19,0.0,1.0,20:00:00.0000000
63.0,13787.0,3515186.0,2023-12-19,0.0,1.0,20:30:00.0000000
63.0,13787.0,3515186.0,2023-12-20,0.0,5.0,07:30:00.0000000
63.0,13787.0,3515186.0,2023-12-20,0.0,5.0,08:00:00.0000000
63.0,13787.0,3515186.0,2023-12-20,0.0,5.0,08:30:00.0000000
63.0,13787.0,3515186.0,2023-12-20,0.0,5.0,09:00:00.0000000
63.0,13787.0,3515186.0,2023-12-20,60.0,5.0,09:30:00.0000000
63.0,13787.0,3515186.0,2023-12-20,60.0,9.0,10:00:00.0000000
63.0,13787.0,3515186.0,2023-12-20,60.0,9.0,10:30:00.0000000
63.0,13787.0,3515186.0,2023-12-20,60.0,9.0,11:00:00.0000000
63.0,13787.0,3515186.0,2023-12-20,60.0,9.0,11:30:00.0000000
63.0,13787.0,3515186.0,2023-12-20,60.0,5.0,12:00:00.0000000
63.0,13787.0,3515186.0,2023-12-20,60.0,5.0,12:30:00.0000000
63.0,13787.0,3515186.0,2023-12-20,60.0,5.0,13:00:00.0000000
63.0,13787.0,3515186.0,2023-12-20,60.0,5.0,13:30:00.0000000
63.0,13787.0,3515186.0,2023-12-20,60.0,5.0,14:00:00.0000000
63.0,13787.0,3515186.0,2023-12-20,60.0,5.0,14:30:00.0000000
63.0,13787.0,3515186.0,2023-12-20,60.0,0.0,15:00:00.0000000
