IdAgente,Sigla,CodFormaContato,DescRca,Ano,Mes,QtdRecebidas,QtdRecebidasImprocedentes,QtdRecebidasProcedentes,QtdSemProcedencia,QtdAndamento,Dia,Intervalo
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,1,18
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,1,19
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,1,20
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,1,21
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,1,22
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,1,23
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,1,24
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,1,25
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,1,26
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,1,27
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,1,28
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,1,29
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,1,30
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,1,31
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,1,32
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,1,33
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,1,34
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,1,35
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,1,36
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,1,37
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,1,38
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,1,39
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,1,40
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,1,41
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,1,42
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,1,43
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,1,44
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,1,45
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,1,46
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,1,47
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,0
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,1
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,2
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,3
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,4
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,5
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,6
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,7
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,8
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,9
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,10
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,11
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,12
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,13
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,14
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,15
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,16
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,17
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,18
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,19
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,20
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,21
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,22
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,23
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,24
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,25
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,26
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,27
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,28
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,29
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,30
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,31
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,32
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,33
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,34
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,35
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,36
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,37
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,38
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,39
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,40
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,41
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,42
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,43
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,44
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,45
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,46
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,2,47
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,0
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,1
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,2
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,3
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,4
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,5
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,6
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,7
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,8
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,9
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,10
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,11
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,12
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,13
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,14
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,15
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,16
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,17
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,18
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,19
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,20
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,21
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,22
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,23
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,24
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,25
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,26
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,27
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,28
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,29
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,30
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,31
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,32
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,33
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,34
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,35
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,36
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,37
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,38
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,39
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,40
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,41
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,42
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,43
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,44
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,45
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,46
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,3,47
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,0
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,1
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,2
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,3
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,4
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,5
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,6
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,7
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,8
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,9
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,10
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,11
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,12
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,13
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,14
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,15
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,16
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,17
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,18
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,19
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,20
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,21
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,22
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,23
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,24
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,25
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,26
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,27
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,28
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,29
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,30
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,31
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,32
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,33
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,34
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,35
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,36
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,37
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,38
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,39
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,40
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,41
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,42
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,43
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,44
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,45
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,46
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,4,47
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,0
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,1
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,2
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,3
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,4
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,5
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,6
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,7
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,8
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,9
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,10
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,11
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,12
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,13
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,14
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,15
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,16
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,17
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,18
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,19
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,20
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,21
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,22
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,23
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,24
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,25
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,26
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,27
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,28
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,29
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,30
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,31
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,32
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,33
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,34
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,35
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,36
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,37
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,38
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,39
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,40
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,41
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,42
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,43
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,44
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,45
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,46
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,5,47
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,6,0
4950,CEMIG-D,1,Atendimento Presencial / Falta de agência / posto de atendimento,2023,1,0,0,0,0,0,6,1
